,# Carbons,"# Carbons, sp3",Fraction C sp3,# non-H atoms,"Heteroatoms (non H, nonC)",# ONS atoms,# Ns,# Aromatic Rings,# H-bond Acceptors,# H-bond Donors,cLogP,TPSA,Rotatable bonds,"MW, high >250 ","MW, mid","MW, low >200","Nitrogens, High (>=4)","Nitrogens, Mid (2 to 3)","Nitrogens, low (<=1)",H-Bond Donors (>=2),H-Bond Donors (1),H-Bond Donors (0),H-Bond Acceptors (>=4),H-Bond Acceptors (1 to 3),H-Bond Acceptors (0),clogP low,clogP mid,clogP high,TPSA low,TPSA mid,TPSA high,Hinderance,"Hinderance, binding","Hinderance, non binding",5 MR Heterocycles,6 MR Heterocycles,Alcohols,Aldehydes,Alkenes,Alkynes,Amides (all),Anilines (all),Carbamates,Carboxylic acids,Esters,Guanidines,Imides,Ketones,Nitriles,Nitro groups,Phenols,Sulfides,Sulfonamides,Sulfones,Tertiary amines,Ureas,Total FG,Amides- NH2,Amides- NHR,Anilines- NHR,Remote 6 MR Heterocycles (Br only),2-pyridyl-type 6 MR heterocycles (Br only),3/4-pyridyl-type 6 MR heterocycles (Br only),"N-O, N-S Bond",5 MR NH Heterocycles,5 MR NH Heterocycles 1N,5 MR NH Heterocycles >1N,5MR NX Heterocycles,5MR Heterocycles no NH,Piperidines (amines),Piperazines  (amines),Morpholines (amines),3-substituted (amines),4-Substituted (amines),Bridged Bicyclic (amines),Piperazines N-Alkyl ,Piperazines N-Carbonyl ,Piperazines N-Het ,Piperazines N-Aryl,MALDI Product Intensity,MALDI Internal Standard Intensity,Normalized MALDI Pdt/IS,Cu_cat,Ir_cat,Pd_cat,Ru_cat
1170,6,1,0.17,8,2,1,1,1,1,0,2.09,12.89,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62578.6,4152.9,15.068650822316934,0.0,0.0,0.0,1.0
1171,6,1,0.17,8,2,1,1,1,1,0,2.09,12.89,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24805.6,464267.3,0.0534295652526034,0.0,0.0,0.0,1.0
1172,5,1,0.2,8,3,2,2,1,2,0,1.09,25.78,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11897.4,610562.9,0.019485953044313692,0.0,0.0,0.0,1.0
1173,5,1,0.2,8,3,2,2,1,2,0,1.09,25.78,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21887.3,637113.9,0.03435382590145969,0.0,0.0,0.0,1.0
1174,5,0,0.0,8,3,2,1,0,1,1,0.49,29.1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17307.8,715580.7,0.024187069327051443,0.0,0.0,0.0,1.0
1175,5,0,0.0,8,3,2,1,1,2,1,1.92,33.12,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11612.1,715141.2,0.016237492679767297,0.0,0.0,0.0,1.0
1176,5,0,0.0,8,3,2,1,1,2,1,1.64,33.12,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20073.0,805159.1,0.024930476473531752,0.0,0.0,0.0,1.0
1177,5,0,0.0,8,3,2,1,1,1,1,1.54,32.86,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9759.3,802388.1,0.012162817469501354,0.0,0.0,0.0,1.0
1178,4,0,0.0,8,4,3,2,1,2,1,0.84,45.75,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7410.7,596067.4,0.01243265442800596,0.0,0.0,0.0,1.0
1179,4,0,0.0,8,4,3,1,1,2,0,1.06,43.1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15483.1,889207.3,0.017412250214320104,0.0,0.0,0.0,1.0
1180,3,1,0.33,7,4,3,2,1,2,0,1.11,25.78,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21842.8,546901.3,0.03993919926685125,0.0,0.0,0.0,1.0
1181,6,0,0.0,9,3,2,2,1,2,0,1.36,36.68,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325724.0,843864.1,0.3859910618309275,0.0,0.0,0.0,1.0
1182,6,0,0.0,9,3,2,1,1,2,0,1.48,29.96,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4465.8,459657.4,0.009715496802618646,0.0,0.0,0.0,1.0
1183,6,1,0.17,9,3,2,1,1,2,0,2.37,22.12,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,763922.9,577978.2,1.32171576713447,0.0,0.0,0.0,1.0
1184,6,1,0.17,9,3,2,1,1,2,0,2.37,22.12,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9776.5,577306.7,0.016934672679184217,0.0,0.0,0.0,1.0
1185,6,1,0.17,9,3,2,1,1,2,0,2.37,22.12,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25306.9,550171.4,0.04599821073941685,0.0,0.0,0.0,1.0
1186,6,1,0.17,9,3,2,1,1,2,0,2.14,22.12,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50598.9,758403.4,0.06671765975732702,0.0,0.0,0.0,1.0
1187,5,1,0.2,9,4,3,3,1,3,1,1.41,37.81,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3925.4,482073.0,0.00814275016439419,0.0,0.0,0.0,1.0
1188,3,0,0.0,9,6,5,3,1,3,1,1.21,74.5,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3033.0,554203.1,0.005472722906097061,0.0,0.0,0.0,1.0
1189,7,0,0.0,10,3,2,2,2,1,1,2.12,28.68,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1967.8,599097.6,0.003284606715166277,0.0,0.0,0.0,1.0
1190,7,0,0.0,10,3,2,1,2,1,0,2.15,26.03,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14710.5,614822.0,0.02392643724525147,0.0,0.0,0.0,1.0
1191,6,0,0.0,10,4,3,3,2,2,0,2.02,30.19,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29252.4,517444.2,0.05653247248688844,0.0,0.0,0.0,1.0
1192,6,0,0.0,10,4,3,2,2,2,0,1.54,38.92,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3747.1,338405.5,0.011072810577842264,0.0,0.0,0.0,1.0
1193,5,0,0.0,10,5,4,4,2,3,0,0.22,43.08,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,52090.1,122720.8,0.4244602381992295,0.0,0.0,0.0,1.0
1194,7,2,0.29,10,3,2,1,1,2,1,0.86,33.12,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9646.0,804931.1,0.011983634375662713,0.0,0.0,0.0,1.0
1195,6,1,0.17,10,4,3,2,1,1,2,1.06,44.89,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4135.3,763326.1,0.0054174749166837075,0.0,0.0,0.0,1.0
1196,6,1,0.17,10,4,3,1,1,2,1,2.07,42.09,2,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4391.2,738716.6,0.005944363508279088,0.0,0.0,0.0,1.0
1197,5,1,0.2,10,5,4,2,1,3,1,1.12,54.98,2,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4442.1,579495.7,0.007665458087091933,0.0,0.0,0.0,1.0
1198,5,1,0.2,10,5,4,2,1,3,1,0.19,54.98,2,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3792.2,836884.2,0.004531331813887753,0.0,0.0,0.0,1.0
1199,6,1,0.17,9,3,2,0,1,1,0,2.27,17.07,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22271.8,722280.0,0.030835410090269706,0.0,0.0,0.0,1.0
1200,4,1,0.25,10,6,5,3,1,4,1,0.21,67.87,2,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1779.6,519764.9,0.003423855670130861,0.0,0.0,0.0,1.0
1201,9,0,0.0,11,2,1,1,2,1,0,2.77,12.89,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305854.0,345720.4,0.8846860063797218,0.0,0.0,0.0,1.0
1202,9,0,0.0,11,2,1,1,2,1,0,2.77,12.89,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81392.5,651025.2,0.1250220421575079,0.0,0.0,0.0,1.0
1203,9,0,0.0,11,2,1,1,2,1,0,2.77,12.89,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1040.0,42837.9,0.02427756729438184,0.0,0.0,0.0,1.0
1204,9,0,0.0,11,2,1,1,2,1,0,2.98,12.89,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124508.2,168818.4,0.7375274259203973,0.0,0.0,0.0,1.0
1205,9,0,0.0,11,2,1,1,2,1,0,2.98,12.89,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,644780.5,439599.9,1.466743964227471,0.0,0.0,0.0,1.0
1206,9,0,0.0,11,2,1,1,2,1,0,2.98,12.89,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99526.3,177150.7,0.5618171421281428,0.0,0.0,0.0,1.0
1207,8,0,0.0,11,3,2,2,2,2,0,1.84,25.78,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203469.0,456675.2,0.4455442292465192,0.0,0.0,0.0,1.0
1208,9,4,0.44,11,2,1,1,1,1,0,3.16,12.89,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288522.2,1026706.1,0.2810173232632007,0.0,0.0,0.0,1.0
1209,4,1,0.25,10,6,2,2,1,1,1,2.46,28.68,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2997.8,719575.0,0.004166070249800229,0.0,0.0,0.0,1.0
1210,7,1,0.14,11,4,3,2,1,2,1,1.4,41.99,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42960.9,356241.0,0.12059504661170388,0.0,0.0,0.0,1.0
1211,7,1,0.14,11,4,3,2,1,2,1,1.47,41.99,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133952.2,416588.1,0.3215459106969211,0.0,0.0,0.0,1.0
1212,8,3,0.38,11,3,2,2,1,2,1,2.95,24.92,2,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,958170.6,620241.0,1.5448359589256433,0.0,0.0,0.0,1.0
1213,7,1,0.14,11,4,3,1,1,3,0,0.82,39.19,2,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15115.2,384509.6,0.039310331913689545,0.0,0.0,0.0,1.0
1214,7,1,0.14,11,4,3,1,1,3,0,1.26,39.19,2,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360080.6,362699.4,0.9927796958031913,0.0,0.0,0.0,1.0
1215,7,1,0.14,11,4,3,1,1,3,0,1.26,39.19,2,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315696.7,313175.2,1.0080514038148614,0.0,0.0,0.0,1.0
1216,7,2,0.29,11,4,3,2,1,2,1,1.07,38.04,3,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13044.2,996343.1,0.01309207641423923,0.0,0.0,0.0,1.0
1217,8,0,0.0,12,4,3,2,2,2,0,2.48,38.92,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,417.9,322733.7,0.0012948756203644055,0.0,0.0,0.0,1.0
1218,7,0,0.0,12,5,4,4,2,3,1,2.2,54.46,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20251.9,731534.5,0.027684135197998186,0.0,0.0,0.0,1.0
1219,8,2,0.25,12,4,3,1,1,3,1,1.35,50.19,3,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22785.1,635659.2,0.03584483635256125,0.0,0.0,0.0,1.0
1220,7,1,0.14,12,5,4,1,1,4,1,1.83,59.42,2,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3362.4,473394.8,0.0071027396160667595,0.0,0.0,0.0,1.0
1221,6,1,0.17,12,6,5,3,1,5,2,0.88,75.11,3,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6821.7,461786.1,0.014772423855980075,0.0,0.0,0.0,1.0
1222,6,1,0.17,12,6,5,2,1,4,0,1.53,67.94,2,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,942.2,220288.8,0.0042771125903813545,0.0,0.0,0.0,1.0
1223,11,0,0.0,13,2,1,1,2,1,0,3.69,12.89,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63423.1,539309.6,0.11760053965291922,0.0,0.0,0.0,1.0
1224,10,0,0.0,13,3,2,2,2,2,0,2.27,25.78,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,669296.9,516284.1,1.2963732565074153,0.0,0.0,0.0,1.0
1225,6,1,0.17,11,5,4,1,1,3,0,1.33,47.03,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152118.6,847333.6,0.17952622202164534,0.0,0.0,0.0,1.0
1226,6,2,0.33,11,5,4,1,1,3,0,1.59,39.19,3,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,164653.3,580989.5,0.2834015072561552,0.0,0.0,0.0,1.0
1227,9,3,0.33,13,4,3,2,1,2,0,1.55,33.2,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101962.6,320352.6,0.31828241756114983,0.0,0.0,0.0,1.0
1228,9,3,0.33,13,4,3,2,1,3,0,1.95,33.2,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161808.5,364737.6,0.443629886252473,0.0,0.0,0.0,1.0
1229,8,2,0.25,13,5,4,3,2,2,0,1.52,43.85,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,80522.0,978798.8,0.08226614090658876,0.0,0.0,0.0,1.0
1230,8,2,0.25,13,5,4,2,1,3,0,1.1,42.43,2,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6994.8,396341.7,0.0176484079267965,0.0,0.0,0.0,1.0
1231,7,2,0.29,13,6,2,1,1,2,1,1.33,33.12,2,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19113.3,574128.2,0.03329099667983562,0.0,0.0,0.0,1.0
1232,9,2,0.22,14,5,4,1,1,4,0,1.15,56.26,4,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,735.2,196977.0,0.003732415459672957,0.0,0.0,0.0,1.0
1233,7,1,0.14,14,7,6,2,1,5,0,1.06,85.01,3,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,33436.9,0.0,0.0,0.0,0.0,1.0
